license_number,provider_name,first_name,last_name,license_type,profession_code,specialty,status,issue_date,expiration_date,last_renewal_date,address_line1,address_city,address_state,address_zip,phone,disciplinary_actions,board_certified,medical_school,verification_date,middle_name,suffix,secondary_specialty,renewal_date,county,email,medical_school_graduation_year,residency_program,board_certification,languages,public_record,disciplinary_history,malpractice_insurance,hospital_affiliations,last_updated,npi,entity_type_code,replacement_npi,employer_identification_number,provider_organization_name,provider_last_name,provider_first_name,provider_middle_name,provider_name_prefix,provider_name_suffix,provider_credential_text,provider_other_organization_name,provider_other_organization_name_type_code,provider_other_last_name,provider_other_first_name,provider_other_middle_name,provider_other_name_prefix,provider_other_name_suffix,provider_other_credential_text,provider_other_last_name_type_code,provider_business_mailing_address_line1,provider_business_mailing_address_line2,provider_business_mailing_address_city,provider_business_mailing_address_state,provider_business_mailing_address_zip,provider_business_mailing_address_country_code,provider_business_mailing_address_phone,provider_business_mailing_address_fax,provider_business_practice_location_address_line1,provider_business_practice_location_address_line2,provider_business_practice_location_address_city,provider_business_practice_location_address_state,provider_business_practice_location_address_zip,provider_business_practice_location_address_country_code,provider_business_practice_location_address_phone,provider_business_practice_location_address_fax,provider_enumeration_date,last_update_date,npi_deactivation_reason_code,npi_deactivation_date,npi_reactivation_date,provider_gender_code,authorized_official_last_name,authorized_official_first_name,authorized_official_middle_name,authorized_official_title,authorized_official_phone,healthcare_provider_taxonomy_code_1,provider_license_number_1,provider_license_number_state_code_1,healthcare_provider_primary_taxonomy_switch_1,healthcare_provider_taxonomy_code_2,provider_license_number_2,provider_license_number_state_code_2,healthcare_provider_primary_taxonomy_switch_2,other_provider_identifier_1,other_provider_identifier_type_code_1,other_provider_identifier_state_1,other_provider_identifier_issuer_1,other_provider_identifier_2,other_provider_identifier_type_code_2,other_provider_identifier_state_2,other_provider_identifier_issuer_2,is_sole_proprietor,is_organization_subpart,parent_organization_lbn,parent_organization_tin,npi_certification_date
060NY896456,"Ana Patel, DO",Ana,Patel,Physician,60.0,Internal Medicine,Expired,2020-10-21,2023-05-03,2022-05-27,1467 Park Ave,Queens,NY,11203,(626) 974-6690,[],True,UCLA David Geffen School of Medicine,2025-09-02,,,,,,,,,,,,,,,,5281273582.0,1.0,,,,Patel,Ana,L,,,DO,,,,,,,,,,1467 Park Ave,Suite 733,Queens,NY,11203,US,(626) 974-6690,,1467 Park Ave,Suite 733,Queens,NY,11203,US,(626) 974-6690,,08/29/2016,03/31/2025,,,,F,,,,,,207R00000X,060NY896456,NY,Y,,,,,"{""identifier"": ""060NY896456"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,"{""identifier"": ""BA8934226"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",1.0,NY,DEA,N,N,,,08/29/2016
060NY215830,"Mary Jones, DO PhD",Mary,Jones,Physician,60.0,Endocrinology,Expired,2020-11-06,2023-07-17,2022-12-12,8152 York Ave,Queens,NY,14202,(718) 232-7366,[],False,University of Michigan Medical School,2025-09-02,,,,,,,,,,,,,,,,1022031738.0,1.0,,,,Jones,Mary,M,,,DO PhD,,,,,,,,,,8152 York Ave,Suite 519,Queens,NY,14202,US,(718) 232-7366,,8152 York Ave,Suite 519,Queens,NY,14202,US,(718) 232-7366,,09/08/2016,02/08/2025,,,,M,,,,,,207RE0101X,060NY215830,NY,Y,,,,,,,,,,,,,Y,N,,,09/08/2016
060NY478458,"Joseph Liu, MD",Joseph,Liu,Physician,60.0,Pathology,Expired,2022-11-22,2025-05-01,2024-07-22,3420 Columbus Ave,Syracuse,NY,10002,(323) 299-2658,[],True,UCLA David Geffen School of Medicine,2025-09-02,,,,,,,,,,,,,,,,948014139.0,1.0,,,,Liu,Joseph,,,,MD,,,,,,,,,,3420 Columbus Ave,,Syracuse,NY,10002,US,(323) 299-2658,,3420 Columbus Ave,,Syracuse,NY,10002,US,(323) 299-2658,,02/24/2023,11/06/2024,,,,,,,,,,207ZP0000X,060NY478458,NY,Y,,,,,"{""identifier"": ""060NY478458"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,"{""identifier"": ""BM5660649"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",1.0,NY,DEA,,N,,,02/24/2023
060NY797557,"Priya Thomas, DO",Priya,Thomas,Physician,60.0,Cardiology,Expired,2019-02-18,2025-05-24,2023-11-17,9145 Second Ave,BROOKLYN,NY,14202,310- 560-6163,[],False,UCLA David Geffen School of Medicine,2025-09-02,,,,,,,,,,,,,,,,2286852896.0,1.0,,26-4731785,,Thomas,Priya,,,,DO,,,,,,,,,,9145 Second Ave,,BROOKLYN,NY,14202,US,310- 560-6163,,9145 Second Ave,,BROOKLYN,NY,14202,US,310- 560-6163,,01/21/2022,03/26/2025,,,,F,,,,,,207RC0000X,060NY797557,NY,Y,,,,,"{""identifier"": ""060NY797557"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,"{""identifier"": ""BB3397840"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",1.0,NY,DEA,Y,N,,,01/21/2022
060NY516379,"Joseph Wang, DO",Joseph,Wang,Physician,60.0,Internal Medicine,Expired,2020-07-22,2023-01-01,2021-06-18,9016 Central Park West,Buffalo,NY,11201,(917) 522-1355,[],False,Yale School of Medicine,2025-09-02,,,,,,,,,,,,,,,,4908240439.0,1.0,,,,Wang,Joseph,J,,,DO,,,,,,,,,,9016 Central Park West,,Buffalo,NY,11201,US,(917) 522-1355,,9016 Central Park West,,Buffalo,NY,11201,US,(917) 522-1355,,07/13/2017,11/26/2024,,,,F,,,,,,207R00000X,060NY516379,NY,Y,207T00000X,,,N,"{""identifier"": ""060NY516379"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,,,,,Y,N,,,07/13/2017
060NY931420,"Elizabeth Thompson, DO",Elizabeth,Thompson,Physician,60.0,Orthopedic Surgery,Active,2018-10-30,2025-09-15,2024-11-15,6015 Amsterdam Ave,Bronx,NY,10004,(212) 989-6478,[],False,Stanford University School of Medicine,2025-09-02,,,,,,,,,,,,,,,,7919409617.0,1.0,,,,Thompson,Elizabeth,M,,,DO,,,,,,,,,,6551 Amsterdam Ave,,Bronx,NY,10002,US,,,6015 Amsterdam Ave,Suite 407,Bronx,NY,10004,US,(212) 989-6478,,09/28/2017,07/27/2025,,,,,,,,,,207X00000X,060NY931420,NY,Y,207Q00000X,,,N,"{""identifier"": ""060NY931420"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,"{""identifier"": ""BB3306375"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",1.0,NY,DEA,Y,N,,,09/28/2017
060NY831663,"Fatima Smith, DO PhD",Fatima,Smith,Physician,60.0,Dermatology,Expired,2018-07-21,2024-03-28,2023-02-09,8592 Broadway,Rochester,NY,14201,(347) 603-3425,[],False,UCSF School of Medicine,2025-09-02,,,,,,,,,,,,,,,,679981362.0,1.0,,67-9822459,,Smith,Fatima,,,,DO PhD,,,,,,,,,,8592 Broadway,,Rochester,NY,14201,US,,,8592 Broadway,,Rochester,NY,14201,US,(347) 603-3425,(323) 992-9211,07/27/2017,01/09/2025,,,,M,,,,,,207N00000X,060NY831663,NY,Y,,,,,"{""identifier"": ""060NY831663"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,,,,,N,N,,,07/27/2017
060NY305625,"Thomas Garcia, DO PhD",Thomas,Garcia,Physician,60.0,Psychiatry,Active,2023-09-18,2025-12-09,2024-10-05,2137 Madison Ave,Syracuse,NY,14201,(213) 574-6706,[],False,University of Michigan Medical School,2025-09-02,,,,,,,,,,,,,,,,3146591165.0,1.0,,,,Garcia,Thomas,J,,,DO PhD,,,,,,,,,,2137 Madison Ave,Suite 504,Syracuse,NY,14201,US,(213) 574-6706,,2137 Madison Ave,Suite 504,Syracuse,NY,14201,US,(213) 574-6706,,01/31/2016,04/07/2025,,,,,,,,,,207P00000X,060NY305625,NY,Y,,,,,"{""identifier"": ""060NY305625"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,"{""identifier"": ""BM2292432"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",1.0,NY,DEA,,N,,,01/31/2016
060NY747983,"Johnson, Priya DO PhD",Priya,Johnson,Physician,60.0,Internal Medicine,Expired,2021-01-05,2024-07-09,2024-02-20,8632 Broadway,Buffalo,NY,10003,(626) 595-4787,[],True,UCSF School of Medicine,2025-09-02,,,,,,,,,,,,,,,,7016451049.0,1.0,,22-8024530,,Johnson,Priya,J,,,DO PhD,,,,,,,,,,8632 Broadway,Suite 305,Buffalo,NY,10003,US,(626) 595-4787,(323) 260-3305,8632 Broadway,Suite 305,Buffalo,NY,10003,US,(626) 595-4787,(323) 260-3305,08/08/2020,06/16/2025,,,,,,,,,,207R00000X,060NY747983,NY,Y,,,,,"{""identifier"": ""060NY747983"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,,,,,,N,,,08/08/2020
060NY347678,Susan Robinson MD,Susan,Robinson,Physician,60.0,Emergency Medicine,Active,2023-10-16,2025-10-23,2024-06-22,8674 Lexington Avenue,Rochester,NY,11203,(213) 872-3248,[],False,University of Michigan Medical School,2025-09-02,,,,,,,,,,,,,,,,460843258.0,1.0,,,,Robinson,Susan,,,,MD,,,,,,,,,,8674 Lexington Avenue,,Rochester,NY,11203,US,(213) 872-3248,,8674 Lexington Avenue,,Rochester,NY,11203,US,(213) 872-3248,,06/23/2022,03/17/2025,,,,F,,,,,,207P00000X,060NY347678,NY,Y,,,,,"{""identifier"": ""060NY347678"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,,,,,N,N,,,06/23/2022
060NY343461,"Martinez, Thomas DO",Thomas,Martinez,Physician,60.0,Family Medicine,Expired,2020-01-08,2024-04-17,2023-07-22,3027 Broadway,Buffalo,NY,14202,(213) 703-8763,[],True,University of Pennsylvania Perelman School of Medicine,2025-09-02,,,,,,,,,,,,,,,,5172897525.0,1.0,,35-4382134,,Martinez,Thomas,,,,DO,,,,,,,,,,3027 Broadway,,Buffalo,NY,14202,US,(213) 703-8763,,3027 Broadway,,Buffalo,NY,14202,US,(213) 703-8763,,09/17/2022,04/01/2025,,,,F,,,,,,207Q00000X,060NY343461,NY,Y,207T00000X,,,N,"{""identifier"": ""060NY343461"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,,,,,Y,N,,,09/17/2022
060NY747033,Fatima Moore DO PhD,Fatima,Moore,Physician,60.0,Radiology,Active,2019-04-19,2025-09-30,2024-10-23,3324 Park Ave,Brooklyn,NY,10003,(424) 960-9784,[],True,Stanford University School of Medicine,2025-09-02,,,,,,,,,,,,,,,,7366096566.0,1.0,,,,Moore,Fatima,R,,,DO PhD,,,,,,,,,,3324 Park Ave,,Brooklyn,NY,10003,US,,,3324 Park Ave,,Brooklyn,NY,10003,US,(424) 960-9784,,12/22/2022,03/24/2025,,,,F,,,,,,207R00000X,060NY747033,NY,Y,,,,,,,,,,,,,Y,N,,,12/22/2022
060NY311741,Mohammed Sharma DO,Mohammed,Sharma,Physician,60.0,Gastroenterology,Expired,2019-08-16,2025-07-20,2023-10-14,5300 First Ave,New York,NY,10003,(323) 924-7292,[],True,Yale School of Medicine,2025-09-02,,,,,,,,,,,,,,,,4521117519.0,1.0,,,,Sharma,Mohammed,,,,DO,,,,,,,,,,5300 First Ave,,New York,NY,10003,US,(323) 924-7292,,5300 First Ave,,New York,NY,10003,US,(323) 924-7292,,06/15/2025,11/08/2024,,,,F,,,,,,207RG0100X,060NY311741,NY,Y,207U00000X,,,N,"{""identifier"": ""060NY311741"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,,,,,Y,N,,,06/15/2025
060NY567935,"Fatima Perez, DO",Fatima,Perez,Physician,60.0,Orthopedic Surgery,Expired,2019-12-26,2024-08-14,2022-08-20,2370 Madison Ave,New York,NY,11202,(310) 756-1094,[],False,University of Pennsylvania Perelman School of Medicine,2025-09-02,,,,,,,,,,,,,,,,1230940773.0,1.0,,,,Perez,Fatima,,,,DO,,,,,,,,,,2370 Madison Ave,,New York,NY,11202,US,(310) 756-1094,,2370 Madison Ave,,New York,NY,11202,US,(310) 756-1094,,10/25/2021,06/16/2025,,,,F,,,,,,207X00000X,060NY567935,NY,Y,,,,,"{""identifier"": ""060NY567935"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,"{""identifier"": ""BF7530373"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",1.0,NY,DEA,,N,,,10/25/2021
060NY978721,Elizabeth Garcia MD,Elizabeth,Garcia,Physician,60.0,Radiology,Expired,2021-05-04,2024-09-03,2024-08-29,8968 Lexington Ave,ALBANY,NY,10004,(424) 775-3906,[],False,Stanford University School of Medicine,2025-09-02,,,,,,,,,,,,,,,,1016224997.0,1.0,,,,Garcia,Elizabeth,,Dr.,,MD,,,,,,,,,,8968 Lexington Ave,Suite 251,ALBANY,NY,10004,US,(424) 775-3906,,8968 Lexington Ave,Suite 251,ALBANY,NY,10004,US,(424) 775-3906,,11/17/2019,08/26/2025,,,,M,,,,,,207R00000X,060NY978721,NY,Y,,,,,"{""identifier"": ""060NY978721"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,"{""identifier"": ""BB5214684"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",1.0,NY,DEA,Y,N,,,11/17/2019
060NY534773,"Sarah Shah, DO PhD",Sarah,Shah,Physician,60.0,Internal Medicine,Expired,2018-06-01,2025-04-27,2024-10-17,2948 Amsterdam Ave,Bronx,NY,10005,347  507.9301,[],False,Stanford University School of Medicine,2025-09-02,,,,,,,,,,,,,,,,5583034411.0,1.0,,,,Shah,Sarah,,,,DO PhD,,,,,,,,,,2948 Amsterdam Ave,,Bronx,NY,10005,US,347  507.9301,(917) 298-8209,2948 Amsterdam Ave,,Bronx,NY,10005,US,347  507.9301,(917) 298-8209,09/29/2018,08/25/2025,,,,M,,,,,,207R00000X,060NY534773,NY,Y,,,,,"{""identifier"": ""060NY534773"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,,,,,,N,,,09/29/2018
060NY724103,"Robert Moore, MD",Robert,Moore,Physician,60.0,Anesthesiology,Expired,2020-04-28,2023-08-28,2023-01-24,6148 Columbus Ave,Albany,NY,10003,(347) 421-9603,[],True,NYU Grossman School of Medicine,2025-09-02,,,,,,,,,,,,,,,,5046173571.0,1.0,,,,Moore,Robert,,,,MD,,,,,,,,,,6148 Columbus Ave,,Albany,NY,10003,US,(347) 421-9603,(213) 362-5009,6148 Columbus Ave,,Albany,NY,10003,US,(347) 421-9603,(213) 362-5009,02/22/2021,09/11/2024,,,,F,,,,,,207L00000X,060NY724103,NY,Y,,,,,"{""identifier"": ""060NY724103"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,,,,,,N,,,02/22/2021
060NY434652,"Carlos Martin, MD",Carlos,Martin,Physician,60.0,Cardiology,Expired,2021-04-19,2025-06-22,2023-12-30,5115 Columbus Ave,Bronx,NY,11201,(718) 411-9888,[],False,Johns Hopkins School of Medicine,2025-09-02,,,,,,,,,,,,,,,,4224109887.0,1.0,,,,Martin,Carlos,,,,MD,,,,,,,,,,5115 Columbus Ave,Suite 393,Bronx,NY,11201,US,(718) 411-9888,,5115 Columbus Ave,Suite 393,Bronx,NY,11201,US,(718) 411-9888,,12/13/2017,07/20/2025,,,,M,,,,,,207RC0000X,060NY434652,NY,Y,,,,,"{""identifier"": ""060NY434652"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,,,,,N,N,,,12/13/2017
060NY481104,"Elizabeth Miller, DO PhD",Elizabeth,Miller,Physician,60.0,Orthopedic Surgery,Expired,2022-06-09,2025-03-13,2023-07-18,7626 First Ave,Bronx,NY,10004,(310) 672-3798,[],False,University of Michigan Medical School,2025-09-02,,,,,,,,,,,,,,,,5577017156.0,1.0,,79-8516545,,Miller,Elizabeth,R,,,DO PhD,,,,,,,,,,7626 First Ave,Suite 731,Bronx,NY,10004,US,310 672 3798,,7626 First Ave,Suite 731,Bronx,NY,10004,US,310 672 3798,,09/05/2015,06/07/2025,,,,F,,,,,,207X00000X,060NY481104,NY,Y,,,,,"{""identifier"": ""060NY481104"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,,,,,N,N,,,09/05/2015
060NY751034,"Jennifer Miller, MD PhD",Jennifer,Miller,Physician,60.0,Ophthalmology,Expired,2019-02-16,2024-05-14,2023-09-02,1163 Lexington Ave,Albany,NY,11203,(424) 550-9921,[],True,Stanford University School of Medicine,2025-09-02,,,,,,,,,,,,,,,,2761539666.0,1.0,,,,Miller,Jennifer,,,,MD PhD,,,,,,,,,,1163 Lexington Ave,,Albany,NY,11203,US,(424) 550-9921,(929) 521-4318,1163 Lexington Ave,,Albany,NY,11203,US,(424) 550-9921,(929) 521-4318,09/14/2017,04/23/2025,,,,,,,,,,207W00000X,060NY751034,NY,Y,,,,,"{""identifier"": ""060NY751034"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,,,,,Y,N,,,09/14/2017
060NY725376,"Karen Robinson, MD PhD",Karen,Robinson,Physician,60.0,Radiology,Expired,2018-02-21,2025-02-15,2023-12-13,7295 Madison Ave,Buffalo,NY,11202,310  744.5775,[],False,University of Pennsylvania Perelman School of Medicine,2025-09-02,,,,,,,,,,,,,,,,7013290229.0,1.0,,,,Robinson,Karen,,Prof.,,MD PhD,,,,,,,,,,7295 Madison Ave,Suite 211,Buffalo,NY,11202,US,,,7295 Madison Ave,Suite 211,Buffalo,NY,11202,US,310  744.5775,(212) 771-5956,03/11/2017,05/18/2025,,,,M,,,,,,207R00000X,060NY725376,NY,Y,,,,,"{""identifier"": ""060NY725376"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,"{""identifier"": ""BA6375513"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",1.0,NY,DEA,,N,,,03/11/2017
060NY240800,"Christopher Lopez, DO PhD",Christopher,Lopez,Physician,60.0,Pediatrics,Expired,2017-09-03,2023-01-24,2022-09-29,9101 Second Ave,Rochester,NY,11202,(818) 818-7974,[],True,Yale School of Medicine,2025-09-02,,,,,,,,,,,,,,,,276212670.0,1.0,,,,Lopez,Christopher,,,,DO PhD,,,,,,,,,,9101 Second Ave,Suite 993,Rochester,NY,11202,US,(818) 818-7974,(424) 862-9847,9101 Second Ave,Suite 993,Rochester,NY,11202,US,(818) 818-7974,(424) 862-9847,04/24/2017,07/19/2025,,,,M,,,,,,208000000X,060NY240800,NY,Y,207ZP0000X,,,N,"{""identifier"": ""060NY240800"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,,,,,Y,N,,,04/24/2017
060NY672696,"Jennifer Thompson, DO",Jennifer,Thompson,Physician,60.0,Pulmonology,Expired,2021-12-27,2025-01-21,2023-02-14,9906 Broadway,Syracuse,NY,10004,(818) 948-9624,[],False,Stanford University School of Medicine,2025-09-02,,,,,,,,,,,,,,,,975197122.0,1.0,,,,Thompson,Jennifer,R,,,DO,,,,,,,,,,9906 Broadway,,Syracuse,NY,10004,US,(818) 948-9624,(424) 335-4595,9906 Broadway,,Syracuse,NY,10004,US,(818) 948-9624,(424) 335-4595,02/11/2020,08/30/2025,,,,M,,,,,,207RP1001X,060NY672696,NY,Y,,,,,"{""identifier"": ""BA2986786"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",1.0,NY,DEA,,,,,N,N,,,02/11/2020
060NY369437,"Charles Shah, MD",Charles,Shah,Physician,60.0,Cardiology,Expired,2016-07-08,2023-01-30,2022-09-30,1260 Lexington Ave,Buffalo,NY,10003,(310) 385-9640,[],False,Johns Hopkins School of Medicine,2025-09-02,,,,,,,,,,,,,,,,9292752433.0,1.0,,,,Shah,Charles,J,,,MD,,,,,,,,,,1260 Lexington Ave,,Buffalo,NY,10003,US,(310) 385-9640,(718) 984-3798,1260 Lexington Ave,,Buffalo,NY,10003,US,(310) 385-9640,(718) 984-3798,06/13/2023,03/13/2025,,,,M,,,,,,207RC0000X,060NY369437,NY,Y,,,,,"{""identifier"": ""060NY369437"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,"{""identifier"": ""BM8419877"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",1.0,NY,DEA,,N,,,06/13/2023
060NY385831,"Mary Singh, MD",Mary,Singh,Physician,60.0,Emergency Medicine,Expired,2021-06-27,2024-11-17,2024-10-07,8705 Columbus Ave,Rochester,NY,11202,(323) 545-3947,[],True,Stanford University School of Medicine,2025-09-02,,,,,,,,,,,,,,,,4149673935.0,1.0,,,,Singh,Mary,,,,MD,,,,,,,,,,8705 Columbus Ave,,Rochester,NY,11202,US,(323) 545-3947,(347) 694-1842,8705 Columbus Ave,,Rochester,NY,11202,US,(323) 545-3947,(347) 694-1842,11/18/2019,12/01/2024,,,,F,,,,,,207P00000X,060NY385831,NY,Y,207RO0300X,,,N,"{""identifier"": ""060NY385831"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,,,,,Y,N,,,11/18/2019
060NY842470,"Susan Miller, DO PhD",Susan,Miller,Physician,60.0,Pediatrics,Expired,2020-04-10,2023-09-03,2023-06-22,4642 Lexington Ave,Bronx,NY,10001,310  876.2240,[],False,UCLA David Geffen School of Medicine,2025-09-02,,,,,,,,,,,,,,,,9269212444.0,1.0,,,,Miller,Susan,,,,DO PhD,,,,,,,,,,4642 Lexington Ave,Suite 194,Bronx,NY,10001,US,310  876.2240,,4642 Lexington Ave,Suite 194,Bronx,NY,10001,US,310  876.2240,,08/11/2020,07/06/2025,,,,F,,,,,,208000000X,060NY842470,NY,Y,207Y00000X,,,N,"{""identifier"": ""060NY842470"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,,,,,,N,,,08/11/2020
060NY834061,"Maria Taylor, DO PhD",Maria,Taylor,Physician,60.0,Oncology,Expired,2022-02-08,2024-11-06,2024-01-28,8155 Madison Ave,New York,NY,10001,(917) 203-7298,[],False,University of Michigan Medical School,2025-09-02,,,,,,,,,,,,,,,,9087766182.0,1.0,,,,Taylor,Maria,,,,DO PhD,,,,,,,,,,8155 Madison Ave,,New York,NY,10001,US,(917) 203-7298,(917) 337-6231,8155 Madison Ave,,New York,NY,10001,US,(917) 203-7298,(917) 337-6231,12/28/2022,01/29/2025,,,,F,,,,,,207RO0300X,060NY834061,NY,Y,,,,,"{""identifier"": ""060NY834061"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,"{""identifier"": ""BF1363209"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",1.0,NY,DEA,N,N,,,12/28/2022
060NY571132,"Sarah Thomas, DO PhD",Sarah,Thomas,Physician,60.0,Internal Medicine,Expired,2017-11-15,2023-02-03,2021-12-07,8857 Columbus Ave,Buffalo,NY,11203,6267493440,"[{""action_type"": ""Fine"", ""action_date"": ""2024-12-20"", ""description"": ""Disciplinary action related to patient care""}]",True,Harvard Medical School,2025-09-02,,,,,,,,,,,,,,,,5050613875.0,1.0,,32-6034606,,Thomas,Sarah,L,,,DO PhD,,,,,,,,,,8857 Columbus Ave,,Buffalo,NY,11203,US,,,8857 Columbus Ave,,Buffalo,NY,11203,US,6267493440,,08/05/2024,03/17/2025,,,,,,,,,,207R00000X,060NY571132,NY,Y,,,,,"{""identifier"": ""060NY571132"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,,,,,N,N,,,08/05/2024
060NY202018,"John Patel, MD",John,Patel,Physician,60.0,Urology,Expired,2021-01-20,2025-07-23,2023-09-29,2139 Broadway,Queens,NY,10001,(718) 407-7983,[],False,Stanford University School of Medicine,2025-09-02,,,,,,,,,,,,,,,,2911179939.0,1.0,,,,Patel,John,,,,MD,,,,,,,,,,2139 Broadway,,Queens,NY,10001,US,(718) 407-7983,,2139 Broadway,,Queens,NY,10001,US,(718) 407-7983,,09/27/2022,12/01/2024,,,,F,,,,,,207U00000X,060NY202018,NY,Y,,,,,"{""identifier"": ""060NY202018"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,"{""identifier"": ""BM1402082"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",1.0,NY,DEA,Y,N,,,09/27/2022
060NY559969,"Carlos Williams, DO",Carlos,Williams,Physician,60.0,Otolaryngology,Expired,2017-06-30,2024-05-13,2023-03-20,1979 Lexington Ave,Queens,NY,11202,(212) 207-3939,[],False,UCSF School of Medicine,2025-09-02,,,,,,,,,,,,,,,,219620710.0,1.0,,,,Williams,Carlos,,Prof.,,DO,,,,,,,,,,1979 Lexington Avenue,Suite 478,Queens,NY,11202,US,(212) 207-3939,(424) 317-7958,1979 Lexington Avenue,Suite 478,Queens,NY,11202,US,(212) 207-3939,(424) 317-7958,09/19/2021,10/14/2024,,,,M,,,,,,207Y00000X,060NY559969,NY,Y,,,,,"{""identifier"": ""060NY559969"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,"{""identifier"": ""BA9171446"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",1.0,NY,DEA,N,N,,,09/19/2021
060NY192296,"Rajesh Moore, DO PhD",Rajesh,Moore,Physician,60.0,Pathology,Expired,2019-10-13,2024-09-08,2023-06-12,2860 Amsterdam Ave,New York,NY,14202,(929) 979-9842,[],True,University of Pennsylvania Perelman School of Medicine,2025-09-02,,,,,,,,,,,,,,,,6083318196.0,1.0,,,,Moore,Rajesh,,Prof.,,DO PhD,,,,,,,,,,2860 Amsterdam Ave,Suite 611,New York,NY,14202,US,(929) 979-9842,,2860 Amsterdam Ave,Suite 611,New York,NY,14202,US,(929) 979-9842,,10/13/2024,10/07/2024,,,,F,,,,,,207ZP0000X,060NY192296,NY,Y,,,,,"{""identifier"": ""BA4823973"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",1.0,NY,DEA,,,,,,N,,,10/13/2024
